text,file
Bu kafanızı önünüzdeki koltuğa vurmak istediğiniz bir tür filmdir cluelessness aptallığında tamamen yanlış bir şekilde harcanan ciddiyetiyle,1
Söyleyecek kadar taze bir şey ararken (boşuna sanırım) birçok yöne doğru hareket ediyor,1
her şeyden öte yolsuzluğa giden yol mükemmellikten ziyade tuhaflığa daha fazla aşıktır,1
büyük şişman bir ağrı,1
hor görme ve 8 1/2 gibi daha iyi filmlerin mimetik yaklaşımı,1
anlaşılmaz kötü davranan beyin fırtınası kötü harvard adamı bir kült klasiği haline gelebilecek kadar gülünçtür,1
powerpuff girls filmini izlerken aklımı karşılaştırmak için bir anekdotu geri almaya devam etti: Japonya'da insanlar nöbetler veren karikatür,1
aan fırsat israfı,1
yönetmenin önceki çalışmasının hem tematik içeriği hem de anlatı gücü açısından çok uzağında olmayan iki ilgisiz şortun bir birleşimi,1
boş bir diktatör-delinin etrafındaki iyi bir fanteziyi inşa etmek en azından söylemek gerekirse uygunsuz ve çaresiz bir şekilde mahrum edilmekten bahsetmiyor,1
en garip canavarlar ile bu korku olmayan bir korku aldatmacasıyla uykuyu güldürmekten daha olasıdır,1
hafif meandering genç fiske,1
atmosferi ilgi çekici olsa da   Drama sonunda bir izlenim bırakmak için çok tahmin edilebilir,1
Bu kaba ve kaba film birkaç gut-busting kahkaha atıyor olsa da modern toplumdaki kazıları daha önce gördüğümüz her şeydir,1
çok daha fazla olmasına rağmen gerçekten sadece başka bir büyük lig,1
Şaşırtıcı değil kelime - ne de beceriksiz tutarsız veya sadece saçmalık Gerçekten de bu kelimelerin hiçbiri vahşi olan şeyleri çok özel bir tür kötülük haline getirmektedir,1
bir şey kesin: Bu film size lily chou-chou hakkında çok şey söylemiyor,1
Sinematografi gibi değişken bir tonla schaeffer'ın filmi hiçbir zaman malzemenin ihtiyaç duyduğu hafif ayaklı büyüye yerleşmez ve karakterlerin tuhaflıkları ve folaları asla cazibeye dönüşmez,1
Bunun benimle neden bağlantı kurduğunu daha iyi anlamak için başka bir görüşe ihtiyaç duyuyordum ve bunun üzerinden tekrar oturmayacağım   kendi başına yorum yeterlidir,1
Küba iyiliği jr cesurca kar köpekleri yolunda kupalar ama onun gürültülü enerji bile bu sızdı komedi kıvılcımı başarısız olur,1
diane lane'in sofistike performansı adrian lyne'in ahlaksızlığından haksız yere kurtaramaz,1
Söylemeye çalıştığı şeyi ve hatta olsa bile - ne kadar ilginç olursa olsun şüpheliyim,1
hikaye anlatımı hafif hisseder,1
[swimfan] kurnazca kurguya düşkünce inanılmaz bir final eylemine ve ilginç olmak için çok çılgın bir kurbanlığa düşüyor,1
lina wertmuller'ın 1975 eroti-komedisinin bu remake john ve bo derek saçma sapan boleroyu ürettiğinden beri en büyük koca-karısı felaketi olabilir,1
aptal yüksek sesle ve aptal,1
Neden paranın karşılığını almak için 9 dolar harcayabiliyorsun o da tiyatro lobisindeki o yağlı küçük vidgame çukurunda?,1
Fransız yönetmen yaklaşık yarım saat içinde odaklanmamış can sıkıcı ve sıkıcı bir sinemaya dönüştü ve yarım saat içinde su işkencesi yapmaya başladı,1
Temel öncül ilgi çekici ama hızlı bir şekilde iğrenç ve düpedüz ürpertici olur,1
havuz beni sıkıntıya boğdu,1
disney'in nezaket reklamcılığına karşı bir yıldız selamı gibi,1
Son zamanlardaki bir filmi bağımsız ya da başka bir şekilde hayal etmek çok zor,1
Bazı bilgisayar animasyonları yakışıklı ve çeşitli eğlenceli sidekeler aksi kasvetli hikayeye çok ihtiyaç duyulan eklemeyi ekler ancak film asla vasatlığın üzerine yükselmez,1
Burada 90 dakikalık mükemmel bir film var; Ne yazık ki 170 için çalışır,1
Sakarin filmleri gittikçe büyük dozlarda alındığında büyük kalp durmasına neden olabilir,1
Başka bir gün ölmek sadece aralıklı bir şekilde eğlencelidir ancak onun cazibesi için bir emici olmak zor değildir ya da belki de büyüdüğünüz filmler için nostalji hissetmemek imkansızdır,1
Sık sık iddialı hevesli ilk kez film yapımcıları mr Müzik videolarının üretken bir yönetmeni olan murray ilk çıkışını rahatça yapabildiğinden daha fazla arsa ile doldurur,1
Enigma'nın gizemi birinci sınıf yetenekle birleştirilen zengin tarihsel bir konu   böyle düz lekeli bir resim verebilirdi,1
"Bu ilginç karakterleri tuhaf durumları ve off-kilter diyaloğunu bizlere atıyor sanki ""şuna bak! bu ilginç bir film!"" ama filmin kendisi son derece unengaging",1
Bir video oyununu kaynak materyal filmi olarak kullanmanın doğal sınırlamaları bir kez daha bu şaşkın korku / aksiyon melezinde çok net olarak ortaya çıkıyor,1
Kötü şirket  Kötü film  sadece düz kötü,1
sadece mat değil çünkü [eddie] murphy'yi genital-rogue shtick'i ölüme götürüyoruz ama arsa eşit olarak ele geçirildi,1
Avary'nin filmi asla ellis'in kitabının gölgesinden çıkmaz,1
propaganda yaymak için tutarlı inandırıcı bir öykünün ortaya çıkmasını unutmayı başaran zayıf betimlemeli dindar bir hikâye,1
Filistin tarafındaki çatışmaya tanıklık etmek ilginç olsa da Longley'in filminin dengesi yok   ve mücadeleyi anlamlı tarihsel bağlam içine sokmakta başarısız,1
"woo herhangi bir yönetmen olarak büyük bir aksiyon dizisi yapmak için çok fazla hakka sahip ancak film yapımcıları steven spielberg'in ilk kez doğru anladığını fark etmeden önce ""özel Ryan'ı kurtarmanın"" savaş sahnelerini ne kadar süreyle kopyalayacak?",1
Bu bir hata için samimi ama ne yazık ki çok çekici ya da çok eğlenceli değil,1
   Jones kesinlikle ayırt edici bir ekran varlığına rağmen sadece kendi başrolüne özel bir armağanı elde etmek istiyorsa onun unvanına rağmen bir film için toplanamaz,1
Bu takip 1953 disney klasiğine çok benziyor ki bu bir geriatrik peter için bir uzun yapıyor,1
neden sen isteyebilirsin neden televizyon inek bedava olduğunda film sütünü almalısın? Buna iyi bir cevap yok,1
Yavaş hareket eden bu İsveçli film yataktan arındıran ve kendi doğum günü partisinde bitkiler üzerinde ürküttüğü sırada martinlerin aşağılanmasına odaklanmayı tercih eden bir neşe hissi bile sunmuyor,1
Bir filmin çamurlu bir bacak bisküvisi kendi şartlarında bile çok anlamlı olmayan bir vampir sabunu operası,1
Ben arsa ve beni çığlık atmak isteyen çılgınca ısrarlı ve tekrarlayan piyano skoru var,1
Bu bir filmin hareketin altını çizmek için bir tane değil ama iki açık saçık fırtınaya dönüştüğünü heyecanlandıracak kadar güvensiz bir film,1
Bu yaklaşık üç dakika için eğlenceli,1
Amerikan pastası ve seçimdeki ölü gibi komedilerdeki büyüleyici klein şimdiye kadar tanık olduğumuz en hüzünlü aksiyon kahramanı performanslarından birini sunuyor,1
"Bu kadar hızlı bir kuğu dalışı ""umut verici"" den ""ilginç"" olana kadar ""tanıdık"" olana kadar ""aptal"" ın üzerine inmeden önce bir filmi seyretmek nadirdir",1
Bu genellikle düz videoya giden düşük dereceli dreck türüdür - berbat bir senaryo inept yönsüz acıklı oyunculuk kötü dublajlı diyalog ve göz kamaştırıcı sinematografi ile görünür bomlu mikroskoplarla tamamlanır,1
yön bazen marjinal yetkinlik seviyesine yükselir ancak filmin çoğunda kimin kimin veya neden kovalandığını söylemek zor,1
Bir film tutkunu için çok sinir bozucu birkaç şey vardır aksi takdirde felaket bir sona erdirmenin ötesine geçen iyi bir film görmekten daha iyidir,1
kimseye zarar vermeyecek ama dışarı çıkıp görmek için çok iyi bir sebep düşünemiyorum Her şeyden önce muhtemelen Noel'de video mağazalarında olacak ve filmlerde bir geceden daha fazla oturma odasında bir gece için daha uygun olabilir,1
daha çok bağımsız topluluğa rehberlik eden ışıkların göze çarpan bir bakışından ziyade bisiklete binmek ve çamurda dolaşmaktan hoşlanan insanlara yönelik bir seyahat acentesi videosuna benziyor,1
parçanın gevşekliğini düşünmek için çok fazla zaman verildiğinde resim şekilsizliği andıran aktörlerin atölyesini anlamaya başlar,1
Arsanın çoğunu tuttular ancak kitabı okumayan insanlar için bunu harekete geçirecek bir şeyler yaptılar,1
sadece hatırlamak için bir yürüyüş kızak gözyaşları etkinleştirmek için yeterince çekilmez çünkü bizim kızlar için yeterince iyi olduğu anlamına gelmez,1
[Carvey'ın] karakterleri hem aşırı hem de abartılı ama yine de incelik asla onun ticari markası olmadı,1
Burada oynayan özel Amerikan adalet tarzını düşünmek birazcık ilginçtir ancak çok azının bunu düşünmekten rahatsız olacak kadar karışık ve türevi var,1
Bu sevimli aşk üçgenin korkunç bir şekilde tersine çevrilmesi önceki filmin tarihi panoramasını andırıyor ve böcek gözlü muğlaklık ve eşcinsel-niş katliamları için başı çekiyor,1
kahramanın destanı ondan önceki gibi olduğu gibi bir filmin stumblebum'unu çeker,1
erkeklerin fikir tartışması guei üzerine atılan darbelerin ardı ardına benzer şekilde hikayenin daha serebral ve hoş arsa unsurlarını giyer,1
vincent tarafından betik r Nebrida   Çok fazla malzemeyi küçük bir tencereye tıkmaya çalışır,1
Hikaye o kadar hafif ve şekerli ki bu bir makyotun şükran günü geçit töreni balonuydu ekstra ağır halatlar onu yüzmekten uzak tutmak için gerekliydi,1
Oedekerk mugs acımasızca ve gerçekten komik şakalar arasında az ve çok uzak,1
dahmer en çok katilin aklına geldiğinde standart slasher flick heyecanlarına başvurduğundan ruhsallığı hakkında gerçek bir vahim olmak için büyük bir fırsatı kaçırır,1
Her tür şiddete sadece en çok bağımlı olanları burada takdir edilecek bir şey bulacaktır,1
Soğuk ve dağınık azınlık raporları neredeyse sadece muhteşem görseller üzerinde bir egzersiz olarak ilgilenir Bu vintage spielberg değil ve sonunda en az tatmin edici,1
Her seferinde bir film bir sinema filminin gerçekten ne kadar kötü olabileceğini hatırlatmak için geliyor frank mcklusky c ben  o film!,1
Bu tahmin edilebilir gerilim filminde suçluyu erken tespit etmek zor değil,1
[a] ruhsuz aptal sekel,1
   irk izleyicileri için muhtemelen kafa karıştırıcı bir ani son ile sıkıcı bir ilişki,1
casusluğun tuzakları çok tanıdık gelebilir ki bir tekrar izleyebileceksiniz,1
Potansiyel olarak inanılmaz bir şekilde gizlenen bir gizem olarak başlayan şey sadece bir canavar kovalamaca filmi olur,1
özel Ryan'ı kurtarmanın ardından siyah şahin aşağıdaydık ve askerlerdik muhtemelen kafesteki savaş takan denizci olarak kargaşadan rahatsızlık duyacaksınız,1
dağınık belirsiz anlaşılmaz kısır ve saçmadır,1
gerçekten uzunluğunu uzatmak için kısa bir gerilmiş gibi hissettiriyor,1
engellendi - hayır felç - kendi kendine hoş bir senaryo tarafından   Bu şiir amaçlayan ve hiciv gibi sondaj sona erer,1
ucuz kaba diyalog ve bir salyangoz hızıyla ilerleyen bir arsa,1
ve tek taraflı temayı hukuki düşüncenin aşırı zevkli tiradına borçluysanız kendinizi dağıtın ve kendinden yüceltilmiş bir martin lawrence sevgisi olan büyük ekran kartpostalının keyfini çıkarın Bunu yapmak için istekli iseniz o zaman çok çılgınsınız!,1
hong kong ustası john woo tarafından beklenen yetenek ya da hayal gücü olmadan yönlendirilen windtalkers iki saat süren ve on beş dakikalık uzunluğunun karşısında savaş film özetinde hemen hemen her klişe yayılıyor,1
Çok zevkli bir rock and roll filmi Onu bir sehpaya koyabilirsin,1
Film iyi niyetlerle dolu ama eylemi ve duygularımızı soykırım kaçış hikayesinin çok tanınmış dramatik yayına sıkıştırmaya yönelik hevesinde minac tüm bireysellik filmini boşaltır,1
sinir bozucu bir film Sadece bir anlam kazandığını düşündüğünüzde bir anlamı olmadığını söyleyen bir şey olur,1
Filmin tamamı o kadar formüle ve unutulabilir ki hafızadan kaybolmaya başlamadan neredeyse hiç bitmez,1
Bu hiçbir zaman tatmin edici sonuçlara ulaşamayan karakter dizilerinden daha ilginç görünmektedir,1
Genel halk için bir eğlence mekanı olarak kung pow topallık için yeni bir kriter belirliyor,1
Bu puslu gözlü güney nostalji parçası sappy ve sanguine arasındaki çizgiyi yitirirken gözyaşı saçılmış hendeklerde uçar,1
Üstte yer alan bir çöp olarak herhangi bir john suları filmi bir ülke miliyle yendi,1
wendigo sanat evi kalabalığı için bir canavar filmi olmak istiyor ama neredeyse her zaman önyargı tuzağına düşüyor,1
bigelow bazı gösterişli bükülmeler sunuyor ve bu kasırga masalını zaman zaman güçlendiriyor ama çoğu zaman suyun ağırlığı duygusal zafiyetin yetersizliği içinde duran iki yönlü zaman geçiren miyop gizemi olarak ortaya çıkar,1
Bu filmin en büyük sorunu? gülmez,1
bir yiddiş tiyatro klanının daha az çekici belgeseli,1
"rüzgar jeneratörü sırasında mandren normu ""bombası tıkanıklığı"" nın yaklaşık 7 katı meydana gelmesi filmin ne kadar ciddi fikirlere sahip olduğunun iyi bir göstergesidir",1
izleyicilere sık sık holm'in performansı için değil inançları askıya almaları istenir film toplam yıkım olur,1
Bir tarih için tam fiyatını harcayacağınız paraya değmez ama videoda çıktığı zaman bu bir kiralamaya değer,1
Ne kadar can sıkıcı ne kadar kararlı bir şekilde hoşgörüsüz tüm bunların ne kadar başarılı olduğunu ve dört iyi oyunculu yeteneğin ne kadar alçakgönüllü bir şaşkın olduğunu söyleyemem,1
Herkes bir david ve goliath hikayesini seviyor ve bu da neredeyse tamamen David'in bakış açısıyla anlatılıyor,1
smoochy'yi trenden at!,1
Sonunda bir göstergeye sahip olacaklar ama o zaman duyularınız bezelye kadar cıvıldır ve kazanan atışı kimin kovduğu umrumda değil,1
irwin ve yönetmeni hiçbir zaman televizyonda ücretsiz olarak alabileceğimiz için para ödememize yetecek kadar uygun bir sebeple ortaya çıkmazlar,1
Çok önemli bir üçüncü eylem yanlış hesaplamasıyla birikmiş zevklerinin neredeyse tümünü ortadan kaldıran hafif çekici bir komedi,1
sedir bu kışkırtıcı temayı bir kutsal aşk üçgeni içine daldırmak suretiyle bir şekilde etkisiz hale getirir,1
Bir başka dickens romanı olan bir çizgiyi açıklamak için nicholas nikeli çok fazla patatesten yapılmış bir patates parçasına benzemez,1
Aktrisler inandırıcı bir şekilde resmettikleri kadınlar için bir arka hikaye hazırlamış olabilirler ancak izleyiciler karakterlerin türler yerine bireyler olarak yer alması için bu arka plandan yeterince yararlanamamaktadır,1
Sonuç iyi niyetli olsa da ironik olarak sadece bugünün hollywood'undaki parçaların toplamından neden daha azının neden olduğunu gösteren kullanılıp atılan mutfak lavabosu türüdür,1
son derece tatsız bir film,1
Sadece cuma hayranları için bir film eleştirmenler lanetlenecek Eğer bu tür bir şeyi zaten seviyorsanız bu yine bir şeydir,1
samimi ama dramatik olarak çelişen eşcinsel yaşlı bir masal,1
kabloyu vurmasını bekleyin,1
Son olarak bu yıl film yapım işi hakkında uzun bir çizgi filmde bir kez daha hissediyor,1
yüksek fikirli bir uyak,1
tüm çalışma süresi boyunca birbiri ardına durmadan sıkıcı bir durumdan başka bir şey değil şu anda hayatınızda kolayca baş edebilecek bir şey,1
77 dakika pokemon 4'lü olmayabilir öyle görünüyor Tek dileğim bu filmi izlemeden önce ünlülerin beni bir süreliğine geri çekebilmeleri ve bunu atlayabilmem,1
Beklenmeyecek kadar küçük olmayan bir problem tüm egzersizin gerçek bir noktaya sahip olmamasıdır,1
içine girdiğiniz bir film yerine gözlemlediğiniz bir film,1
[en azından] moore gerçek bir büyücüdür,1
John Carlen'in senaryosu mutsuz iki boyutlu karakterlerle doludur ancak zorlayıcıdır,1
